auction_id,uasg_id,auction_number
1940330000072015,194033,0000072015
1940640000072015,194064,0000072015
2003940000072015,200394,0000072015
2544380000072015,254438,0000072015
2550030000072015,255003,0000072015
2570360000072015,257036,0000072015
3730670000072015,373067,0000072015
7512120000072015,751212,0000072015
9252820000072015,925282,0000072015
9264600000072015,926460,0000072015
1206240000072016,120624,0000072016
1300740000072016,130074,0000072016
1350050000072016,135005,0000072016
1350260000072016,135026,0000072016
1559000000072016,155900,0000072016
1583060000072016,158306,0000072016
1700590000072016,170059,0000072016
1700780000072016,170078,0000072016
1940750000072016,194075,0000072016
2001150000072016,200115,0000072016
2401370000072016,240137,0000072016
2570490000072016,257049,0000072016
2570500000072016,257050,0000072016
3730850000072016,373085,0000072016
4000690000072016,400069,0000072016
5117700000072016,511770,0000072016
7420000000072016,742000,0000072016
7853100000072016,785310,0000072016
9250400000072016,925040,0000072016
9254650000072016,925465,0000072016
0700080000072017,070008,0000072017
0700110000072017,070011,0000072017
0700120000072017,070012,0000072017
1100990000072017,110099,0000072017
1350810000072017,135081,0000072017
1581450000072017,158145,0000072017
1581610000072017,158161,0000072017
1587170000072017,158717,0000072017
1600260000072017,160026,0000072017
1600850000072017,160085,0000072017
1601270000072017,160127,0000072017
1701750000072017,170175,0000072017
1701770000072017,170177,0000072017
1701780000072017,170178,0000072017
1701850000072017,170185,0000072017
1830250000072017,183025,0000072017
1931210000072017,193121,0000072017
1940460000072017,194046,0000072017
2000710000072017,200071,0000072017
2001150000072017,200115,0000072017
2001270000072017,200127,0000072017
2003540000072017,200354,0000072017
2003640000072017,200364,0000072017
2500270000072017,250027,0000072017
2550110000072017,255011,0000072017
2570350000072017,257035,0000072017
5330130000072017,533013,0000072017
9108090000072017,910809,0000072017
9262850000072017,926285,0000072017
9266220000072017,926622,0000072017
9266710000072017,926671,0000072017
1370430000082008,137043,0000082008
1530380000082008,153038,0000082008
1531730000082008,153173,0000082008
1531990000082008,153199,0000082008
1539780000082008,153978,0000082008
1540340000082008,154034,0000082008
1540400000082008,154040,0000082008
1542150000082008,154215,0000082008
1700190000082008,170019,0000082008
1702190000082008,170219,0000082008
1702590000082008,170259,0000082008
2550240000082008,255024,0000082008
5102090000082008,510209,0000082008
5107600000082008,510760,0000082008
7838100000082008,783810,0000082008
9251620000082008,925162,0000082008
0900370000082009,090037,0000082009
1200030000082009,120003,0000082009
1200870000082009,120087,0000082009
1530200000082009,153020,0000082009
1531990000082009,153199,0000082009
1532350000082009,153235,0000082009
1545030000082009,154503,0000082009
1601180000082009,160118,0000082009
1603460000082009,160346,0000082009
1604880000082009,160488,0000082009
1700190000082009,170019,0000082009
1940640000082009,194064,0000082009
2001140000082009,200114,0000082009
2001210000082009,200121,0000082009
3650010000082009,365001,0000082009
9255580000082009,925558,0000082009
0900250000082010,090025,0000082010
0900370000082010,090037,0000082010
1300670000082010,130067,0000082010
1301020000082010,130102,0000082010
1350330000082010,135033,0000082010
1583670000082010,158367,0000082010
1605150000082010,160515,0000082010
1701750000082010,170175,0000082010
1702070000082010,170207,0000082010
1950120000082010,195012,0000082010
2001260000082010,200126,0000082010
2001400000082010,200140,0000082010
2550140000082010,255014,0000082010
3730660000082010,373066,0000082010
5109170000082010,510917,0000082010
5109210000082010,510921,0000082010
5111950000082010,511195,0000082010
9253050000082010,925305,0000082010
1132020000082011,113202,0000082011
1300620000082011,130062,0000082011
1350050000082011,135005,0000082011
1518890000082011,151889,0000082011
1539780000082011,153978,0000082011
1702590000082011,170259,0000082011
2500150000082011,250015,0000082011
2550010000082011,255001,0000082011
2570050000082011,257005,0000082011
3730820000082011,373082,0000082011
3809370000082011,380937,0000082011
5110800000082011,511080,0000082011
7816000000082011,781600,0000082011
1300670000082012,130067,0000082012
1500020000082012,150002,0000082012
1501500000082012,150150,0000082012
1582790000082012,158279,0000082012
1583820000082012,158382,0000082012
1600220000082012,160022,0000082012
1600650000082012,160065,0000082012
1602290000082012,160229,0000082012
1700400000082012,170040,0000082012
1701160000082012,170116,0000082012
1701810000082012,170181,0000082012
1940050000082012,194005,0000082012
1940290000082012,194029,0000082012
2530150000082012,253015,0000082012
2570390000082012,257039,0000082012
2570440000082012,257044,0000082012
3230020000082012,323002,0000082012
3730460000082012,373046,0000082012
4430200000082012,443020,0000082012
5105250000082012,510525,0000082012
9256090000082012,925609,0000082012
0600290000082013,060029,0000082013
1200340000082013,120034,0000082013
1583160000082013,158316,0000082013
1583770000082013,158377,0000082013
1603600000082013,160360,0000082013
1604370000082013,160437,0000082013
1680010000082013,168001,0000082013
1940480000082013,194048,0000082013
2003640000082013,200364,0000082013
2004020000082013,200402,0000082013
3730150000082013,373015,0000082013
3800060000082013,380006,0000082013
5116790000082013,511679,0000082013
7853100000082013,785310,0000082013
7918000000082013,791800,0000082013
9251480000082013,925148,0000082013
1132020000082014,113202,0000082014
1201010000082014,120101,0000082014
1353250000082014,135325,0000082014
1501540000082014,150154,0000082014
1581610000082014,158161,0000082014
1583060000082014,158306,0000082014
1584380000082014,158438,0000082014
1701770000082014,170177,0000082014
2002470000082014,200247,0000082014
2003820000082014,200382,0000082014
2003920000082014,200392,0000082014
2004020000082014,200402,0000082014
2401280000082014,240128,0000082014
3730370000082014,373037,0000082014
5106860000082014,510686,0000082014
9260020000082014,926002,0000082014
9260170000082014,926017,0000082014
1100990000082015,110099,0000082015
1350100000082015,135010,0000082015
1350350000082015,135035,0000082015
1350490000082015,135049,0000082015
1544190000082015,154419,0000082015
1582790000082015,158279,0000082015
1584130000082015,158413,0000082015
1584400000082015,158440,0000082015
1701000000082015,170100,0000082015
1940190000082015,194019,0000082015
3800330000082015,380033,0000082015
7853200000082015,785320,0000082015
9260940000082015,926094,0000082015
9261830000082015,926183,0000082015
9265240000082015,926524,0000082015
1350350000082016,135035,0000082016
1581250000082016,158125,0000082016
1582790000082016,158279,0000082016
1602070000082016,160207,0000082016
2000230000082016,200023,0000082016
2000870000082016,200087,0000082016
2003840000082016,200384,0000082016
2570250000082016,257025,0000082016
3892670000082016,389267,0000082016
9253090000082016,925309,0000082016
0700090000082017,070009,0000082017
1300670000082017,130067,0000082017
1350250000082017,135025,0000082017
1584430000082017,158443,0000082017
1584830000082017,158483,0000082017
1601030000082017,160103,0000082017
1601630000082017,160163,0000082017
1605310000082017,160531,0000082017
1701690000082017,170169,0000082017
2570440000082017,257044,0000082017
2570520000082017,257052,0000082017
3230310000082017,323031,0000082017
3894550000082017,389455,0000082017
4000660000082017,400066,0000082017
4515550000082017,451555,0000082017
5102800000082017,510280,0000082017
5120860000082017,512086,0000082017
9254890000082017,925489,0000082017
9255380000082017,925538,0000082017
9258600000082017,925860,0000082017
9260990000082017,926099,0000082017
1532120000092008,153212,0000092008
1532220000092008,153222,0000092008
1604150000092008,160415,0000092008
1700450000092008,170045,0000092008
1700470000092008,170047,0000092008
1701920000092008,170192,0000092008
1940190000092008,194019,0000092008
1950030000092008,195003,0000092008
2000410000092008,200041,0000092008
2550250000092008,255025,0000092008
4430380000092008,443038,0000092008
5105100000092008,510510,0000092008
5109070000092008,510907,0000092008
0700110000092009,070011,0000092009
1300140000092009,130014,0000092009
1300770000092009,130077,0000092009
1532120000092009,153212,0000092009
1600700000092009,160070,0000092009
1603070000092009,160307,0000092009
1701020000092009,170102,0000092009
1702590000092009,170259,0000092009
1940670000092009,194067,0000092009
2500230000092009,250023,0000092009
2550010000092009,255001,0000092009
2550140000092009,255014,0000092009
5110800000092009,511080,0000092009
7953800000092009,795380,0000092009
9256090000092009,925609,0000092009
1583120000092010,158312,0000092010
1602990000092010,160299,0000092010
3730580000092010,373058,0000092010
5105800000092010,510580,0000092010
1350160000092011,135016,0000092011
1530570000092011,153057,0000092011
1540030000092011,154003,0000092011
1584350000092011,158435,0000092011
1600270000092011,160027,0000092011
1701030000092011,170103,0000092011
1702070000092011,170207,0000092011
1703460000092011,170346,0000092011
2500250000092011,250025,0000092011
3809440000092011,380944,0000092011
3809470000092011,380947,0000092011
5101350000092011,510135,0000092011
9258660000092011,925866,0000092011
0900050000092012,090005,0000092012
0900370000092012,090037,0000092012
1200470000092012,120047,0000092012
1300620000092012,130062,0000092012
1540550000092012,154055,0000092012
1581290000092012,158129,0000092012
1583180000092012,158318,0000092012
1583780000092012,158378,0000092012
1584390000092012,158439,0000092012
1600650000092012,160065,0000092012
1680050000092012,168005,0000092012
1940120000092012,194012,0000092012
2550030000092012,255003,0000092012
3730530000092012,373053,0000092012
3809470000092012,380947,0000092012
5102970000092012,510297,0000092012
7870000000092012,787000,0000092012
1301030000092013,130103,0000092013
1350120000092013,135012,0000092013
1701850000092013,170185,0000092013
2000220000092013,200022,0000092013
2000590000092013,200059,0000092013
2530040000092013,253004,0000092013
2550120000092013,255012,0000092013
2570050000092013,257005,0000092013
2570310000092013,257031,0000092013
2570510000092013,257051,0000092013
3440420000092013,344042,0000092013
3730250000092013,373025,0000092013
9260020000092013,926002,0000092013
1200250000092014,120025,0000092014
1200880000092014,120088,0000092014
1502210000092014,150221,0000092014
1531760000092014,153176,0000092014
1603430000092014,160343,0000092014
1604360000092014,160436,0000092014
1700400000092014,170040,0000092014
2000220000092014,200022,0000092014
2004040000092014,200404,0000092014
2401060000092014,240106,0000092014
2550020000092014,255002,0000092014
2550140000092014,255014,0000092014
2550190000092014,255019,0000092014
2570360000092014,257036,0000092014
3230310000092014,323031,0000092014
3894610000092014,389461,0000092014
5114460000092014,511446,0000092014
7816000000092014,781600,0000092014
1301260000092015,130126,0000092015
1350260000092015,135026,0000092015
1530740000092015,153074,0000092015
1581330000092015,158133,0000092015
1604540000092015,160454,0000092015
1642040000092015,164204,0000092015
1705310000092015,170531,0000092015
1931080000092015,193108,0000092015
2001110000092015,200111,0000092015
2500240000092015,250024,0000092015
2570270000092015,257027,0000092015
2570330000092015,257033,0000092015
3890870000092015,389087,0000092015
9251460000092015,925146,0000092015
9253090000092015,925309,0000092015
9263140000092015,926314,0000092015
0900250000092016,090025,0000092016
1100990000092016,110099,0000092016
1520050000092016,152005,0000092016
1600470000092016,160047,0000092016
1601030000092016,160103,0000092016
1601590000092016,160159,0000092016
1940190000092016,194019,0000092016
3230020000092016,323002,0000092016
3730370000092016,373037,0000092016
3809370000092016,380937,0000092016
7868100000092016,786810,0000092016
9251290000092016,925129,0000092016
1301220000092017,130122,0000092017
1531150000092017,153115,0000092017
1582200000092017,158220,0000092017
1583210000092017,158321,0000092017
1583780000092017,158378,0000092017
1584380000092017,158438,0000092017
1584600000092017,158460,0000092017
1600270000092017,160027,0000092017
1603490000092017,160349,0000092017
